game_id,white_player,wn_pair,wn_outpost,wn_repositioning,wn_mobility,wb_pair,wk_side_fianchetto,wq_side_fianchetto,wb_mobility,wlong_diagonal_control,wopposite_color_b,b_p_coherency,wn_b_trade_pref,wn_b_develop_pref,wopen_files,wsemi_open_files,wback_rank_r,wdoubled_r,wdoubled_with_q,wr_mobility,wq_aggression,wq_fianchetto,wq_invasion,wq_mobility,A,B,C,D,A#,B#,C#,D#,E#,w_development_side,wc_earliness,wc_side,wc_relative,wc_artificial,wc_development,wp_king_protection,wp_center_strength,wp_doubled,wp_isolated,wp_backward,wp_tension,wp_color,wp_forwardness,wp_guarded_forwardness,wp_en_passant,wp_storming,wp_chain_count,wp_longest_chain,wp_non_queen,wb_rank,wb_file,wb_density,wb_attack,wb_pawn_pref,wb_minor_pref,wb_rook_pref,wb_queen_pref,wcl_MLL,wcl_ML,wcl_MM,wcl_MR,wcl_MRR,wcl_BL,wcl_BM,wcl_BR,discovered_checks_set_up,discovered_checks_given,discovered_checks_chances,P_moves,N_moves,B_moves,R_moves,Q_moves,K_moves,pins_given,time_pinned,fork_counter,pieces_guarded,num_trades,num_direct_trades,num_indirect_trades,num_direct_trades_white,num_indirect_trades_white,avg_time_between_direct_trade,exchanges_possible,king_squares_attacked,king_moves,king_moves_weighted,distance_from_king
https://lichess.org/YN09Ef3K,DrNykterstein,0,0,0.049843635,2.8,1,1,0,1.742857143,0.514285714,0,0,-1.090909091,0.857142857,0.485714286,0,0,0,0.171428571,4.142857143,0.260869565,0,0.068965517,5.517241379,1,0,0,0,56,0,0,0,0,-0.142857143,0.045454545,1,1,0,0.666666667,3.2,1.502074713,0.742857143,1.742857143,0.742857143,0,0,1.514285714,0,0,0.17249662,0,2,0,1.551781552,0.283666334,0.38268223,41.02857143,0.557142857,0.571428571,0.504761905,0.5,0,0.185714286,0.064285714,0,0.057142857,0.238095238,0.5,0.523809524,0,0,0,0.233333333,0.166666667,0.1,0.2,0.266666667,0.066666667,10,1.6,0,0.002243051,4,4,0,2,0,1,0.137931034,1.857142857,1,25,3.28361813
https://lichess.org/fw1vPXXl,ARM-777777,0,0,0.126938584,2.833333333,0,0,0,2.466666667,0,-1,-3.720930233,1.285714286,1.368421053,0,0.9,0,0.033333333,0,5.033333333,0,0,0,4.298245614,0,0,0,1,0,0,0,37,0,-0.142857143,0.033333333,1,-1,0,0.666666667,2.2,0.775733758,0.966666667,1.533333333,0.866666667,0.1,-0.6,1.992539683,0.166666667,0,0.201079674,0,1.866666667,0,1.703176268,-0.191795427,0.407764723,37.76666667,0.494172494,0.575555556,0.422222222,0.5,0.116666667,0.25,0.05,0.133333333,0,0.655555556,0.8,0.322222222,0,0,0,0.275862069,0.24137931,0.206896552,0.137931034,0.103448276,0.068965517,4,2,1,0.002298128,4,4,0,2,0,1,0.464285714,2.433333333,1,28,3.123629361
https://lichess.org/R15KZlXX,DrNykterstein,0,0,0.092930959,0.973684211,1,0,0,2.105263158,0,0,-3,-2,0.52173913,0.131578947,0.052631579,0,0,0,3.315789474,0,0,0,3.366666667,0,0,0,0,0,0,0,0,21,-0.2,0.026315789,-1,1,0,1,1.8,3.567365397,0.578947368,1.105263158,1.526315789,1.052631579,0,2.363721805,0.578947368,0,0.201624036,0.842105263,3,0,1.734451513,-0.248014705,0.403574056,33.76315789,0.511458717,0.492982456,0.504385965,0.5,0,0.151315789,0.447368421,0.032894737,0.105263158,0.666666667,0.184210526,0.421052632,0,0,0,0.419354839,0.193548387,0.290322581,0.064516129,0.032258065,0.032258065,9,2.25,0,0.001575325,5,5,0,3,0,1,1.233333333,0.052631579,0,0,3.278515933
https://lichess.org/QVy5lgUD,ARM-777777,0,0,0,0,1,0,0,0.833333333,0,0,0,0,0.518518519,0,0,0,0,1,0.666666667,1.666666667,0,0,2.814814815,0,0,0,1,0,0,0,2,0,-0.142857143,0,0,0,0,0,2.2,1.29032383,0,0,0,0.555555556,-0.142857143,1.365079365,0,0,0.166874614,0,1.555555556,0,1.432234432,0.424297924,0.425661376,36,0.512820513,0.343915344,0.5,1,0,0.25,0,0.083333333,0.5,0,0.277777778,0,0,0,0,0.214285714,0.285714286,0.285714286,0,0.142857143,0.071428571,11,1,0,0.012085651,1,1,0,0,0,1,0.846153846,1.777777778,1,29,3.350242128
https://lichess.org/MmXUzzSM,DrNykterstein,0,0,0.061458424,0.5,1,0,0,2.422413793,0.24137931,0,0,-2.658227848,0.52173913,0.068965517,0.25862069,0,0,0,4.672413793,0,0,0,4.225,0,0,0,0,0,0,0,0,13,-0.2,0.033333333,1,1,0,0.666666667,2.2,2.922836338,0.327586207,0.896551724,1.413793103,0.517241379,0,2.280706076,0.672413793,0,0.206269281,0.517241379,2.275862069,0,1.532753741,0.497514554,0.414590115,35.31034483,0.501063687,0.498275862,0.5,0.5,0.137931034,0.189655172,0.448275862,0.017241379,0.017241379,0.448275862,0.206896552,0.494252874,0,0,0,0.414634146,0.146341463,0.292682927,0.073170732,0.048780488,0.048780488,13,1.5,0,0.001033831,6,6,0,3,0,1,0.975,0.310344828,1,32,3.175616204
https://lichess.org/VBVBLQNG,ARM-777777,0,0,0,1.952380952,0,0,0,2.142857143,0,-1,-4.071428571,0,0.842105263,0.714285714,0.047619048,0,0,0,4.571428571,0.047619048,0,0,2.714285714,0,0,0,1,0,0,0,0,0,0,0.071428571,1,1,0,0.333333333,2.8,2.228615253,0,0.047619048,0.476190476,0.333333333,0,1.62585034,0,0,0.184677758,0.333333333,2.333333333,0,1.256667935,0.157246722,0.389154916,35.76190476,0.498168498,0.496825397,0.492063492,0.5,0,0,0.25,0,0,0.53968254,0.19047619,0.523809524,0,0,0,0.357142857,0.142857143,0.178571429,0.178571429,0.142857143,0.035714286,5,1.4,0,0.003096186,6,6,0,2,0,1,0.571428571,0.095238095,0,0,3.50715862
https://lichess.org/0lRPU8Wg,DrNykterstein,0,0,0.118230158,3.119565217,0,0,0,2.880434783,0.260869565,1,1.653846154,0,0.88,0.47826087,0,0.287671233,0.065217391,0,4.195652174,1.222222222,0,0,1.904109589,0,1,0,0,0,2,0,0,0,0.071428571,0.05,1,1,0,0.333333333,2.8,0.636855556,0.804347826,0.02173913,0.934782609,0.043478261,0.2,1.961594203,0.391304348,0,0.164810771,0,1.934782609,0,2.111965571,0.098178271,0.354222938,36.67391304,0.500219587,0.652018634,0.391304348,0.489130435,0.141304348,0.364130435,0.048913043,0.016304348,0.054347826,0.442028986,0.456521739,0.485507246,0,0,0,0.28,0.24,0.2,0.2,0.06,0.04,6,2.666666667,0,0.001675833,6,6,0,0,0,1,0.277777778,0.608695652,1,18,3.425338082
https://lichess.org/rjd9xsUK,ARM-777777,0,0,0.034321317,1.166666667,0,0,0,2.479166667,0.416666667,1,-0.545454545,-0.738095238,0.092307692,0.75,0,0,0,0,3.086956522,0.041666667,0,0,2.569444444,1,0,0,0,9,0,0,0,0,0.015873016,0.083333333,1,1,0,0,1,1.396672633,0.583333333,1.166666667,2.25,0.25,0,2.25297619,0.833333333,0,0.219651577,0,2,0,1.549080087,0.344045538,0.426285334,32.45833333,0.474358974,0.520634921,0.486111111,0.493055556,0,0.25,0,0.135416667,0.520833333,0.333333333,0.5,0.25,0,0,0,0.211267606,0.169014085,0.14084507,0.070422535,0.084507042,0.338028169,4,1,0,0.003176921,4,4,0,2,0,1,0.333333333,0.666666667,2,56,3.253935888
https://lichess.org/LpzwJIEB,DrNykterstein,0,0,0.02923218,2.517241379,0,0,1,2.862068966,0.862068966,-1,-0.8125,0.545454545,0.315789474,0.344827586,0.724137931,0,0,0.206896552,3.896551724,0.047619048,0,0,3,1,0,0,0,46,0,0,0,0,0.476190476,0.125,1,1,0,0,3.3,0.763121994,0.413793103,0.827586207,0.724137931,0.206896552,-0.666666667,1.463875205,0.172413793,0,0.162734362,0.275862069,2.275862069,0,1.25486525,0.293493862,0.391118775,35.55172414,0.469496021,0.4863711,0.505747126,0.5,0,0.146551724,0.120689655,0.077586207,0.137931034,0.402298851,0,0.333333333,0,0,0,0.35,0.15,0.125,0.275,0.1,0.025,12,4,0,0.004684733,5,5,0,2,0,1.666666667,0.84,0.034482759,0,0,3.468208995
https://lichess.org/RgLIzS1B,ARM-777777,0,0,0.071724713,1.866666667,0,0,0,1,0,-1,-0.181818182,0,1.393939394,0.466666667,0.7,0.133333333,0.166666667,0.2,6.533333333,0,0,0,4.45,0,0,0,1,0,0,0,90,0,-0.238095238,0.02173913,1,1,0,0.666666667,1.8,2.487749067,0.633333333,0.5,0.933333333,0.033333333,-1,2.328888889,0.966666667,0,0.196607385,0,1.533333333,0,1.66286075,0.501414141,0.338266573,37.7,0.433405483,0.45,0.55,0.5,0.066666667,0,0.4,0.166666667,0,0.177777778,0.333333333,0.222222222,0,0,0,0.194444444,0.111111111,0.041666667,0.333333333,0.069444444,0.263888889,10,2.5,1,0.003069687,7,6,1,2,0,1,0.633333333,0.766666667,0,0,3.174876105
